# Init-related string xrefs in switchd
# Format: STRING @ string_addr  used in FUNCTION @ entry_addr  (size, type)

  "    -V: Display switchd version information.\n"              @ 0x1131859c   in FUN_10007a04              @ 0x10007a04 (size=244)
  "bcm_ipmc_egress_port_init"                                   @ 0x113911f0   in FUN_103e3efc              @ 0x103e3efc (size=272)
  "bcm_linkscan_detach"                                         @ 0x1139320c   in FUN_103fd718              @ 0x103fd718 (size=272)
  "bcm_linkscan_dump"                                           @ 0x11393220   in FUN_103fd828              @ 0x103fd828 (size=272)
  "bcm_linkscan_enable_get"                                     @ 0x11393234   in FUN_103fd938              @ 0x103fd938 (size=280)
  "bcm_linkscan_enable_port_get"                                @ 0x1139324c   in FUN_103fda50              @ 0x103fda50 (size=304)
  "bcm_linkscan_enable_set"                                     @ 0x1139326c   in FUN_103fdb80              @ 0x103fdb80 (size=280)
  "bcm_linkscan_init"                                           @ 0x11393284   in FUN_103fdc98              @ 0x103fdc98 (size=272)
  "bcm_linkscan_mode_get"                                       @ 0x11393298   in FUN_103fdda8              @ 0x103fdda8 (size=312)
  "bcm_linkscan_mode_set"                                       @ 0x113932b0   in FUN_103fdee0              @ 0x103fdee0 (size=312)
  "bcm_linkscan_mode_set_pbm"                                   @ 0x113932c8   in FUN_103fe018              @ 0x103fe018 (size=504)
  "bcm_linkscan_port_register"                                  @ 0x113932e4   in FUN_103fe210              @ 0x103fe210 (size=312)
  "bcm_linkscan_port_unregister"                                @ 0x11393300   in FUN_103fe348              @ 0x103fe348 (size=312)
  "bcm_linkscan_register"                                       @ 0x11393320   in FUN_103fe480              @ 0x103fe480 (size=280)
  "bcm_linkscan_unregister"                                     @ 0x11393338   in FUN_103fe598              @ 0x103fe598 (size=280)
  "bcm_linkscan_update"                                         @ 0x11393350   in FUN_103fe6b0              @ 0x103fe6b0 (size=496)
  "bcm_port_init"                                               @ 0x11395348   in FUN_10418c80              @ 0x10418c80 (size=272)
  "bcm_port_linkscan_get"                                       @ 0x11395588   in FUN_1041aa24              @ 0x1041aa24 (size=312)
  "bcm_port_linkscan_set"                                       @ 0x113955a0   in FUN_1041ab5c              @ 0x1041ab5c (size=312)
  "bcm_subport_init"                                            @ 0x11397760   in FUN_10435b84              @ 0x10435b84 (size=272)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x1139bca8   in FUN_104c1c38              @ 0x104c1c38 (size=1324)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x1139bca8   in FUN_104c1c38              @ 0x104c1c38 (size=1324)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x1139bca8   in FUN_104a60a8              @ 0x104a60a8 (size=596)
  "FP(unit %d) Error: Module deinit failed.\n"                  @ 0x1139d6d0   in FUN_104b8f94              @ 0x104b8f94 (size=9428)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x113a17c8   in FUN_104ef078              @ 0x104ef078 (size=1304)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
  "bcm_detach: Deinitializing %s...\n"                          @ 0x113a185c   in FUN_104efa18              @ 0x104efa18 (size=3580)
